update_date,daily_return,cum_return,drawdown
2014-03-10,0.0,0.0,0.0
2014-03-11,0.0,0.0,0.0
2014-03-12,0.0,0.0,0.0
2014-03-13,0.0,0.0,0.0
2014-03-14,0.0,0.0,0.0
2014-03-17,0.0,0.0,0.0
2014-03-18,0.0,0.0,0.0
2014-03-19,0.0,0.0,0.0
2014-03-20,0.0,0.0,0.0
2014-03-21,0.0,0.0,0.0
2014-03-24,0.0,0.0,0.0
2014-03-25,0.0,0.0,0.0
2014-03-26,0.0,0.0,0.0
2014-03-27,0.0,0.0,0.0
2014-03-28,0.0,0.0,0.0
2014-03-31,0.0,0.0,0.0
2014-04-01,0.0,0.0,0.0
2014-04-02,0.0,0.0,0.0
2014-04-03,0.0,0.0,0.0
2014-04-04,0.0,0.0,0.0
2014-04-08,0.0,0.0,0.0
2014-04-09,0.0,0.0,0.0
2014-04-10,0.0,0.0,0.0
2014-04-11,0.0,0.0,0.0
2014-04-14,0.0,0.0,0.0
2014-04-15,0.0,0.0,0.0
2014-04-16,0.0,0.0,0.0
2014-04-17,0.0,0.0,0.0
2014-04-18,0.0,0.0,0.0
2014-04-21,0.0,0.0,0.0
2014-04-22,0.0,0.0,0.0
2014-04-23,0.0,0.0,0.0
2014-04-24,0.0,0.0,0.0
2014-04-25,0.0,0.0,0.0
2014-04-28,0.0,0.0,0.0
2014-04-29,0.0,0.0,0.0
2014-04-30,0.0,0.0,0.0
2014-05-05,0.0,0.0,0.0
2014-05-06,0.0,0.0,0.0
2014-05-07,0.0,0.0,0.0
2014-05-08,0.0,0.0,0.0
2014-05-09,0.0,0.0,0.0
2014-05-12,0.0,0.0,0.0
2014-05-13,0.0,0.0,0.0
2014-05-14,0.0,0.0,0.0
2014-05-15,0.0,0.0,0.0
2014-05-16,0.0,0.0,0.0
2014-05-19,0.0,0.0,0.0
2014-05-20,0.0,0.0,0.0
2014-05-21,0.0,0.0,0.0
2014-05-22,0.0,0.0,0.0
2014-05-26,0.0,0.0,0.0
2014-05-27,0.0,0.0,0.0
2014-05-28,0.0,0.0,0.0
2014-05-29,0.0,0.0,0.0
2014-05-30,0.0,0.0,0.0
2014-06-03,0.0,0.0,0.0
2014-06-04,0.0,0.0,0.0
2014-06-05,0.0,0.0,0.0
2014-06-06,0.0,0.0,0.0
2014-06-09,0.0,0.0,0.0
2014-06-10,0.0,0.0,0.0
2014-06-11,0.0,0.0,0.0
2014-06-12,0.0,0.0,0.0
2014-06-13,0.0,0.0,0.0
2014-06-16,0.0,0.0,0.0
2014-06-17,0.0,0.0,0.0
2014-06-18,0.0,0.0,0.0
2014-06-19,0.0,0.0,0.0
2014-06-20,0.0,0.0,0.0
2014-06-23,0.0,0.0,0.0
2014-06-24,0.0,0.0,0.0
2014-06-25,0.0,0.0,0.0
2014-06-26,0.0,0.0,0.0
2014-06-27,0.0,0.0,0.0
2014-06-30,0.0,0.0,0.0
2014-07-01,0.0,0.0,0.0
2014-07-02,0.0,0.0,0.0
2014-07-03,0.0,0.0,0.0
2014-07-04,0.0,0.0,0.0
2014-07-07,0.0,0.0,0.0
2014-07-08,0.0,0.0,0.0
2014-07-09,0.0,0.0,0.0
2014-07-10,0.0,0.0,0.0
2014-07-11,0.0,0.0,0.0
2014-07-14,0.0,0.0,0.0
2014-07-15,0.0,0.0,0.0
2014-07-16,0.0,0.0,0.0
2014-07-17,0.0,0.0,0.0
2014-07-18,0.0,0.0,0.0
2014-07-21,0.0,0.0,0.0
2014-07-22,0.0,0.0,0.0
2014-07-23,0.0,0.0,0.0
2014-07-24,0.0,0.0,0.0
2014-07-25,0.0,0.0,0.0
2014-07-29,0.0,0.0,0.0
2014-07-30,0.0,0.0,0.0
2014-07-31,0.0,0.0,0.0
2014-08-01,0.0,0.0,0.0
2014-08-04,0.0,0.0,0.0
2014-08-05,0.0,0.0,0.0
2014-08-06,0.0,0.0,0.0
2014-08-07,0.0,0.0,0.0
2014-08-08,0.0,0.0,0.0
2014-08-11,0.0,0.0,0.0
2014-08-12,0.0,0.0,0.0
2014-08-13,0.0,0.0,0.0
2014-08-14,0.0,0.0,0.0
2014-08-15,0.0,0.0,0.0
2014-08-18,0.0,0.0,0.0
2014-08-19,0.0,0.0,0.0
2014-08-20,0.0,0.0,0.0
2014-08-21,0.0,0.0,0.0
2014-08-22,0.0,0.0,0.0
2014-08-25,0.0,0.0,0.0
2014-08-26,0.0,0.0,0.0
2014-08-27,0.0,0.0,0.0
2014-08-28,0.0,0.0,0.0
2014-08-29,0.0,0.0,0.0
2014-09-01,0.0,0.0,0.0
2014-09-02,0.0,0.0,0.0
2014-09-03,0.0,0.0,0.0
2014-09-04,0.0,0.0,0.0
2014-09-05,0.0,0.0,0.0
2014-09-09,0.0,0.0,0.0
2014-09-10,0.0,0.0,0.0
2014-09-11,0.0,0.0,0.0
2014-09-12,0.0,0.0,0.0
2014-09-15,0.0,0.0,0.0
2014-09-16,0.0,0.0,0.0
2014-09-17,0.0,0.0,0.0
2014-09-18,0.0,0.0,0.0
2014-09-19,0.0,0.0,0.0
2014-09-22,0.0,0.0,0.0
2014-09-23,0.0,0.0,0.0
2014-09-24,0.0,0.0,0.0
2014-09-25,0.0,0.0,0.0
2014-09-26,0.0,0.0,0.0
2014-09-29,0.0,0.0,0.0
2014-09-30,0.0,0.0,0.0
2014-10-08,0.0,0.0,0.0
2014-10-09,0.0,0.0,0.0
2014-10-10,0.0,0.0,0.0
2014-10-13,0.0,0.0,0.0
2014-10-14,0.0,0.0,0.0
2014-10-15,0.0,0.0,0.0
2014-10-16,0.0,0.0,0.0
2014-10-17,0.0,0.0,0.0
2014-10-20,0.0,0.0,0.0
2014-10-21,0.0,0.0,0.0
2014-10-22,0.0,0.0,0.0
2014-10-23,0.0,0.0,0.0
2014-10-24,0.0,0.0,0.0
2014-10-27,0.0,0.0,0.0
2014-10-28,0.0,0.0,0.0
2014-10-29,-0.00457147832945,-0.00457147832945,0.00457147832945
2014-10-30,-0.00342852167055,-0.008,0.008
2014-10-31,0.00299626869166,-0.00500373130834,0.00500373130834
2014-11-03,0.0151807211672,0.0101769898589,0.0
2014-11-04,0.00307102104573,0.0132480109046,0.0
2014-11-05,0.0155344686857,0.0287824795903,0.0
2014-11-06,0.00629924514472,0.035081724735,0.0
2014-11-07,-0.00782827416033,0.0272534505747,0.00782827416033
2014-11-10,-0.00104456687752,0.0262088836972,0.00887284103785
2014-11-11,0.0,0.0262088836972,0.00887284103785
2014-11-12,0.00157171125596,0.0277805949531,0.0073011297819
2014-11-13,0.00157635518984,0.0293569501429,0.00572477459206
2014-11-14,0.0,0.0293569501429,0.00572477459206
2014-11-17,0.0,0.0293569501429,0.00572477459206
2014-11-18,0.0321975044069,0.0615544545498,0.0
2014-11-19,0.0233349876725,0.0848894422224,0.0
2014-11-20,-0.00505797259159,0.0798314696308,0.00505797259159
2014-11-21,0.0,0.0798314696308,0.00505797259159
2014-11-24,0.0101481276219,0.0899795972526,0.0
2014-11-25,0.00683764846277,0.0968172457154,0.0
2014-11-26,-0.0017148988346,0.0951023468808,0.0017148988346
2014-11-27,-0.0223059509331,0.0727963959476,0.0240208497677
2014-11-28,-0.00132219830247,0.0714741976452,0.0253430480702
2014-12-01,0.0,0.0714741976452,0.0253430480702
2014-12-02,0.00418851994692,0.0756627175921,0.0211545281233
2014-12-03,-0.0124741134217,0.0631886041704,0.033628641545
2014-12-04,-0.00156559872134,0.0616230054491,0.0351942402663
2014-12-05,0.0,0.0616230054491,0.0351942402663
2014-12-08,0.0,0.0616230054491,0.0351942402663
2014-12-09,-0.00281170508825,0.0588113003608,0.0380059453546
2014-12-10,0.0,0.0588113003608,0.0380059453546
2014-12-11,0.00124610995013,0.0600574103109,0.0367598354044
2014-12-12,-0.00406040481054,0.0559970055004,0.040820240215
2014-12-16,0.0,0.0559970055004,0.040820240215
2014-12-17,-0.000271541291308,0.0557254642091,0.0410917815063
2014-12-18,0.0,0.0557254642091,0.0410917815063
2014-12-19,0.0,0.0557254642091,0.0410917815063
2014-12-22,0.0,0.0557254642091,0.0410917815063
2014-12-23,0.0,0.0557254642091,0.0410917815063
2014-12-24,-0.00633435500015,0.0493911092089,0.0474261365064
2014-12-25,0.00125918199415,0.0506502912031,0.0461669545123
2014-12-26,0.00252631952181,0.0531766107249,0.0436406349905
2014-12-29,-0.00589069431539,0.0472859164095,0.0495313293059
2014-12-30,0.0,0.0472859164095,0.0495313293059
2014-12-31,0.0,0.0472859164095,0.0495313293059
2015-01-05,0.0,0.0472859164095,0.0495313293059
2015-01-06,0.0,0.0472859164095,0.0495313293059
2015-01-07,0.0,0.0472859164095,0.0495313293059
2015-01-09,0.0,0.0472859164095,0.0495313293059
2015-01-12,0.0,0.0472859164095,0.0495313293059
2015-01-13,0.0,0.0472859164095,0.0495313293059
2015-01-14,0.0,0.0472859164095,0.0495313293059
2015-01-15,0.0,0.0472859164095,0.0495313293059
2015-01-16,0.0,0.0472859164095,0.0495313293059
2015-01-19,0.0,0.0472859164095,0.0495313293059
2015-01-20,0.0,0.0472859164095,0.0495313293059
2015-01-21,0.0,0.0472859164095,0.0495313293059
2015-01-22,0.0,0.0472859164095,0.0495313293059
2015-01-23,0.0,0.0472859164095,0.0495313293059
2015-01-26,0.00761109571639,0.0548970121259,0.0419202335895
2015-01-27,0.0,0.0548970121259,0.0419202335895
2015-01-28,-0.00212539931231,0.0527716128136,0.0440456329018
2015-01-29,-0.00853197942901,0.0442396333846,0.0525776123308
2015-01-30,0.00421053253634,0.0484501659209,0.0483670797945
2015-02-02,-0.000845667221904,0.047604498699,0.0492127470164
2015-02-03,0.00305548676677,0.0506599854658,0.0461572602496
2015-02-04,-0.00675121511494,0.0439087703508,0.0529084753645
2015-02-05,0.00169492539819,0.045603695749,0.0512135499663
2015-02-06,0.00486312713018,0.0504668228792,0.0463504228362
2015-02-09,-0.00335430260803,0.0471125202712,0.0497047254442
2015-02-10,0.00638516147,0.0534976817412,0.0433195639742
2015-02-11,0.00166493296306,0.0551626147043,0.0416546310111
2015-02-12,-0.00333333815588,0.0518292765484,0.044987969167
2015-02-13,0.0165295136512,0.0683587901995,0.0284584555158
2015-02-16,0.0129820292974,0.0813408194969,0.0154764262184
2015-02-17,-0.000731370736167,0.0806094487608,0.0162077969546
2015-02-25,0.0,0.0806094487608,0.0162077969546
2015-02-26,0.0,0.0806094487608,0.0162077969546
2015-02-27,0.0,0.0806094487608,0.0162077969546
2015-03-02,0.0,0.0806094487608,0.0162077969546
2015-03-03,0.0,0.0806094487608,0.0162077969546
2015-03-04,0.0,0.0806094487608,0.0162077969546
2015-03-05,0.0,0.0806094487608,0.0162077969546
2015-03-06,0.00174673599375,0.0823561847545,0.0144610609608
2015-03-09,0.000879122294608,0.0832353070491,0.0135819386662
2015-03-10,0.00369143676636,0.0869267438155,0.00989050189988
2015-03-11,-0.00532154264447,0.081605201171,0.0152120445443
2015-03-12,-0.00823279397336,0.0733724071977,0.0234448385177
2015-03-13,0.00999604830385,0.0833684555015,0.0134487902139
2015-03-16,-0.00131723857057,0.082051216931,0.0147660287844
2015-03-17,0.00703301232894,0.0890842292599,0.00773301645549
2015-03-18,0.02876714431,0.11785137357,0.0
2015-03-19,0.00262363945607,0.120475013026,0.0
2015-03-20,0.0032295972816,0.123704610308,0.0
2015-03-23,-0.00231216448022,0.121392445827,0.00231216448022
2015-03-24,-0.00285717395591,0.118535271871,0.00516933843612
2015-03-25,0.00733965546728,0.125874927339,0.0
2015-03-26,0.00372095706493,0.129595884404,0.0
2015-03-27,0.00564715261831,0.135243037022,0.0
2015-03-30,0.0312901579932,0.166533195015,0.0
2015-03-31,0.0197537287362,0.186286923751,0.0
2015-04-01,0.0252538673212,0.211540791073,0.0
2015-04-02,0.0285363072649,0.240077098337,0.0
2015-04-03,0.0,0.240077098337,0.0
2015-04-07,-0.0182534403094,0.221823658028,0.0182534403094
2015-04-08,-0.0123573601018,0.209466297926,0.0306108004112
2015-04-09,0.0290941153367,0.238560413263,0.00151668507447
2015-04-10,0.0171129519851,0.255673365248,0.0
2015-04-13,-0.0440295011857,0.211643864062,0.0440295011857
2015-04-15,0.0226774672039,0.234321331266,0.0213520339818
2015-04-16,-0.00409221437427,0.230229116892,0.0254442483561
2015-04-17,0.000506971120638,0.230736088013,0.0249372772355
2015-04-20,0.00358524325363,0.234321331266,0.0213520339818
2015-04-21,-0.0010329246109,0.233288406655,0.0223849585927
2015-04-22,-0.02594148018,0.207346926475,0.0483264387727
2015-04-23,0.0,0.207346926475,0.0483264387727
2015-04-24,-0.00742739315133,0.199919533324,0.0557538319241
2015-04-27,0.0,0.199919533324,0.0557538319241
2015-04-28,0.0,0.199919533324,0.0557538319241
2015-04-29,0.0,0.199919533324,0.0557538319241
2015-04-30,-0.000484261737802,0.199435271586,0.0562380936619
2015-05-04,-0.000288173636549,0.19914709795,0.0565262672984
2015-05-05,0.0,0.19914709795,0.0565262672984
2015-05-06,0.0,0.19914709795,0.0565262672984
2015-05-07,0.0,0.19914709795,0.0565262672984
2015-05-08,0.0,0.19914709795,0.0565262672984
2015-05-11,0.0,0.19914709795,0.0565262672984
2015-05-12,0.0,0.19914709795,0.0565262672984
2015-05-13,0.0,0.19914709795,0.0565262672984
2015-05-14,0.0,0.19914709795,0.0565262672984
2015-05-15,0.0,0.19914709795,0.0565262672984
2015-05-18,0.0,0.19914709795,0.0565262672984
2015-05-19,0.0,0.19914709795,0.0565262672984
2015-05-20,0.0,0.19914709795,0.0565262672984
2015-05-21,0.0,0.19914709795,0.0565262672984
2015-05-22,0.0,0.19914709795,0.0565262672984
2015-05-25,0.0,0.19914709795,0.0565262672984
2015-05-26,0.0,0.19914709795,0.0565262672984
2015-05-27,0.0,0.19914709795,0.0565262672984
2015-05-28,0.0,0.19914709795,0.0565262672984
2015-05-29,0.0,0.19914709795,0.0565262672984
2015-06-01,0.0,0.19914709795,0.0565262672984
2015-06-02,0.0,0.19914709795,0.0565262672984
2015-06-03,0.0,0.19914709795,0.0565262672984
2015-06-04,0.0101709678372,0.209318065787,0.0463552994612
2015-06-05,-0.0036446721405,0.205673393646,0.0499999716017
2015-06-08,-0.00435338695327,0.201320006693,0.054353358555
2015-06-09,-0.000461095151923,0.200858911541,0.0548144537069
2015-06-10,0.0153865123311,0.216245423872,0.0394279413758
2015-06-11,0.010139471518,0.22638489539,0.0292884698578
2015-06-12,-0.0072630577059,0.219121837684,0.0365515275637
2015-06-15,0.00111545185962,0.220237289544,0.035436075704
2015-06-16,-0.00332698394409,0.2169103056,0.0387630596481
2015-06-17,0.0,0.2169103056,0.0387630596481
2015-06-18,0.0,0.2169103056,0.0387630596481
2015-06-19,0.0,0.2169103056,0.0387630596481
2015-06-23,0.0,0.2169103056,0.0387630596481
2015-06-24,0.0,0.2169103056,0.0387630596481
2015-06-25,0.0,0.2169103056,0.0387630596481
2015-06-26,0.0,0.2169103056,0.0387630596481
2015-06-29,0.0,0.2169103056,0.0387630596481
2015-06-30,0.0,0.2169103056,0.0387630596481
2015-07-01,0.0,0.2169103056,0.0387630596481
2015-07-02,0.0,0.2169103056,0.0387630596481
2015-07-03,0.0,0.2169103056,0.0387630596481
2015-07-06,0.0,0.2169103056,0.0387630596481
2015-07-07,0.0,0.2169103056,0.0387630596481
2015-07-08,0.0,0.2169103056,0.0387630596481
2015-07-09,0.0,0.2169103056,0.0387630596481
2015-07-10,0.0,0.2169103056,0.0387630596481
2015-07-13,0.0,0.2169103056,0.0387630596481
2015-07-14,0.0,0.2169103056,0.0387630596481
2015-07-15,0.0,0.2169103056,0.0387630596481
2015-07-16,0.0,0.2169103056,0.0387630596481
2015-07-17,-0.00169953067846,0.215210774922,0.0404625903266
2015-07-20,-0.00762204285365,0.207588732068,0.0480846331802
2015-07-21,0.0145017048186,0.222090436886,0.0335829283616
2015-07-22,0.0243850096561,0.246475446543,0.00919791870556
2015-07-23,-0.00181163440385,0.244663812139,0.0110095531094
2015-07-24,0.0019985890795,0.246662401218,0.0090109640299
2015-07-27,-1.61126247096e-05,0.246646288593,0.00902707665461
2015-07-28,0.0,0.246646288593,0.00902707665461
2015-07-29,0.0,0.246646288593,0.00902707665461
2015-07-30,0.0,0.246646288593,0.00902707665461
2015-07-31,0.0,0.246646288593,0.00902707665461
2015-08-03,0.00507961261249,0.251725901206,0.00394746404212
2015-08-04,0.0,0.251725901206,0.00394746404212
2015-08-05,-0.00210056528323,0.249625335923,0.00604802932535
2015-08-06,0.0,0.249625335923,0.00604802932535
2015-08-07,0.0,0.249625335923,0.00604802932535
2015-08-10,0.0,0.249625335923,0.00604802932535
2015-08-11,0.0,0.249625335923,0.00604802932535
2015-08-12,0.0,0.249625335923,0.00604802932535
2015-08-13,0.0,0.249625335923,0.00604802932535
2015-08-14,0.0,0.249625335923,0.00604802932535
2015-08-17,0.0,0.249625335923,0.00604802932535
2015-08-18,0.0,0.249625335923,0.00604802932535
2015-08-19,0.0,0.249625335923,0.00604802932535
2015-08-20,0.0,0.249625335923,0.00604802932535
2015-08-21,0.0,0.249625335923,0.00604802932535
2015-08-24,0.0,0.249625335923,0.00604802932535
2015-08-25,0.0,0.249625335923,0.00604802932535
2015-08-26,0.000688307472825,0.250313643396,0.00535972185252
2015-08-27,0.0,0.250313643396,0.00535972185252
2015-08-28,0.0,0.250313643396,0.00535972185252
2015-08-31,0.0,0.250313643396,0.00535972185252
2015-09-01,0.0,0.250313643396,0.00535972185252
2015-09-02,0.0,0.250313643396,0.00535972185252
2015-09-07,0.0,0.250313643396,0.00535972185252
2015-09-08,0.0,0.250313643396,0.00535972185252
2015-09-09,0.0,0.250313643396,0.00535972185252
2015-09-10,0.0,0.250313643396,0.00535972185252
2015-09-11,0.0,0.250313643396,0.00535972185252
2015-09-14,0.0,0.250313643396,0.00535972185252
2015-09-15,0.0,0.250313643396,0.00535972185252
2015-09-16,0.0,0.250313643396,0.00535972185252
2015-09-17,0.0,0.250313643396,0.00535972185252
2015-09-18,0.0,0.250313643396,0.00535972185252
2015-09-21,0.0,0.250313643396,0.00535972185252
2015-09-22,-0.00723533938897,0.243078304007,0.0125950612415
2015-09-23,0.00352644583773,0.246604749844,0.00906861540377
2015-09-24,0.0,0.246604749844,0.00906861540377
2015-09-25,0.0,0.246604749844,0.00906861540377
2015-09-28,0.0,0.246604749844,0.00906861540377
2015-09-29,0.00673728885592,0.2533420387,0.00233132654784
2015-09-30,0.0,0.2533420387,0.00233132654784
2015-10-08,0.0,0.2533420387,0.00233132654784
2015-10-09,0.0114473888531,0.264789427553,0.0
2015-10-13,-0.000281104106465,0.264508323447,0.000281104106465
2015-10-14,-0.00159680850781,0.262911514939,0.00187791261428
2015-10-15,-0.000533689205255,0.262377825734,0.00241160181953
2015-10-16,-0.00417892071998,0.258198905014,0.00659052253951
2015-10-19,0.0,0.258198905014,0.00659052253951
2015-10-20,0.0,0.258198905014,0.00659052253951
2015-10-21,0.0,0.258198905014,0.00659052253951
2015-10-22,0.0,0.258198905014,0.00659052253951
2015-10-23,0.0,0.258198905014,0.00659052253951
2015-10-26,0.0,0.258198905014,0.00659052253951
2015-10-27,0.0,0.258198905014,0.00659052253951
2015-10-28,0.0,0.258198905014,0.00659052253951
2015-10-29,0.0,0.258198905014,0.00659052253951
2015-10-30,0.0,0.258198905014,0.00659052253951
2015-11-02,0.0,0.258198905014,0.00659052253951
2015-11-03,0.00565009325717,0.263848998271,0.00094042928234
2015-11-04,-0.00142857531586,0.262420422955,0.0023690045982
2015-11-05,0.0131720418512,0.275592464806,0.0
2015-11-06,-0.00346321307827,0.272129251728,0.00346321307827
2015-11-09,-0.0012496620369,0.270879589691,0.00471287511517
2015-11-10,0.000861450255663,0.271741039947,0.00385142485951
2015-11-11,0.00519483764587,0.276935877593,0.0
2015-11-12,-0.0046242903324,0.27231158726,0.0046242903324
2015-11-23,0.105860390699,0.37817197796,0.0
2015-11-24,-0.00332779009267,0.374844187867,0.00332779009267
2015-11-25,-0.0164748372035,0.358369350664,0.0198026272962
2015-11-26,0.028806991322,0.387176341986,0.0
2015-11-27,0.0,0.387176341986,0.0
2015-11-30,0.0241629105622,0.411339252548,0.0
2015-12-01,0.00341297259624,0.414752225144,0.0
2015-12-02,-0.00341297259624,0.411339252548,0.00341297259624
2015-12-03,0.0119967162876,0.423335968835,0.0
2015-12-04,0.00345423486809,0.426790203703,0.0
2015-12-07,-0.0154509511557,0.411339252548,0.0154509511557
2015-12-08,0.0241391031134,0.435478355661,0.0
2015-12-09,-0.00174367960483,0.433734676056,0.00174367960483
2015-12-10,0.0105079775984,0.444242653655,0.0
2015-12-11,-0.0105079775984,0.433734676056,0.0105079775984
2015-12-14,-0.0121213605323,0.421613315524,0.0226293381308
2015-12-15,0.0122610959159,0.43387441144,0.0103682422149
2015-12-16,-0.003436510664,0.430437900776,0.0138047528789
2015-12-17,0.00265281402537,0.433090714801,0.0111519388535
2015-12-18,-0.00298040579946,0.430110309002,0.0141323446529
2015-12-22,0.0,0.430110309002,0.0141323446529
2015-12-23,0.0,0.430110309002,0.0141323446529
2015-12-25,0.0,0.430110309002,0.0141323446529
2015-12-28,-0.00369118714462,0.426419121857,0.0178235317976
2015-12-29,0.0,0.426419121857,0.0178235317976
2015-12-30,0.0,0.426419121857,0.0178235317976
2015-12-31,0.0,0.426419121857,0.0178235317976
2016-01-04,0.0,0.426419121857,0.0178235317976
2016-01-05,0.0,0.426419121857,0.0178235317976
2016-01-06,0.0,0.426419121857,0.0178235317976
2016-01-07,0.0,0.426419121857,0.0178235317976
2016-01-08,0.0,0.426419121857,0.0178235317976
2016-01-11,0.0,0.426419121857,0.0178235317976
2016-01-12,0.0,0.426419121857,0.0178235317976
2016-01-13,0.0,0.426419121857,0.0178235317976
2016-01-14,-0.0118912181057,0.414527903751,0.0297147499033
2016-01-15,0.00777702571359,0.422304929465,0.0219377241897
2016-01-18,0.0,0.422304929465,0.0219377241897
2016-01-19,0.0,0.422304929465,0.0219377241897
2016-01-20,0.0,0.422304929465,0.0219377241897
2016-01-21,0.0,0.422304929465,0.0219377241897
2016-01-22,0.0,0.422304929465,0.0219377241897
2016-01-25,0.0,0.422304929465,0.0219377241897
2016-01-26,0.0,0.422304929465,0.0219377241897
2016-01-27,0.0,0.422304929465,0.0219377241897
2016-01-28,0.0,0.422304929465,0.0219377241897
2016-01-29,0.0,0.422304929465,0.0219377241897
2016-02-01,0.0,0.422304929465,0.0219377241897
2016-02-03,0.0,0.422304929465,0.0219377241897
2016-02-04,0.00858934370605,0.430894273171,0.0133483804836
2016-02-05,-0.000492188525653,0.430402084645,0.0138405690093
2016-02-15,0.00569387403231,0.436095958678,0.00814669497699
2016-02-16,-0.00029476792366,0.435801190754,0.00844146290065
2016-02-17,0.0,0.435801190754,0.00844146290065
2016-02-18,0.0149481423368,0.450749333091,0.0
2016-02-19,0.0206611196479,0.471410452739,0.0
2016-02-22,0.0347982222565,0.506208674995,0.0
2016-02-23,0.0068166589791,0.513025333974,0.0
2016-02-24,0.0121540996507,0.525179433625,0.0
2016-02-25,-0.00808629743136,0.517093136194,0.00808629743136
2016-02-29,0.0149968727515,0.532090008945,0.0
2016-03-01,0.0214198283008,0.553509837246,0.0
2016-03-02,0.0209706243143,0.57448046156,0.0
2016-03-03,-0.00520157219607,0.569278889364,0.00520157219607
2016-03-04,0.0333364202676,0.602615309632,0.0
2016-03-07,0.0261371443677,0.628752454,0.0
2016-03-08,0.0385589936037,0.667311447603,0.0
2016-03-09,0.00236127618568,0.669672723789,0.0
2016-03-10,0.0347659578432,0.704438681632,0.0
2016-03-11,-0.0277153998465,0.676723281786,0.0277153998465
2016-03-14,-0.0105945664314,0.666128715354,0.0383099662779
2016-03-15,-0.0227418538362,0.643386861518,0.0610518201141
2016-03-16,0.0145909103006,0.657977771819,0.0464609098135
2016-03-17,0.0308991010963,0.688876872915,0.0155618087172
2016-03-18,0.0316410576191,0.720517930534,0.0
2016-03-21,-0.0485245127594,0.671993417775,0.0485245127594
2016-03-22,0.0,0.671993417775,0.0485245127594
2016-03-23,0.0,0.671993417775,0.0485245127594
2016-03-24,0.0,0.671993417775,0.0485245127594
2016-03-25,0.0,0.671993417775,0.0485245127594
2016-03-28,0.0,0.671993417775,0.0485245127594
